secret_id,capability,group,query_family,difficulty,route_id,campaign_id
1320,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_033
1321,coding,normal,domain,hard,code_route,camp_050
1322,tool_use,proxy_cluster,domain,easy,tool_route,camp_072
1323,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_084
1324,policy_edge,enterprise_eval,domain,medium,safety_route,camp_004
1325,domain_expert,normal,code_generation,hard,expert_route,camp_021
1326,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_043
1327,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_055
1328,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_072
1329,computer_use,normal,multi_step,easy,computer_route,camp_089
1330,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_014
1331,coding,suspicious_campaign,tool_planning,medium,code_route,camp_026
1332,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_043
1333,coding,normal,domain,hard,code_route,camp_060
1334,tool_use,proxy_cluster,domain,easy,tool_route,camp_082
1335,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_094
1336,policy_edge,enterprise_eval,domain,medium,safety_route,camp_014
1337,domain_expert,normal,code_generation,hard,expert_route,camp_031
1338,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_053
1339,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_065
1340,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_082
1341,computer_use,normal,multi_step,easy,computer_route,camp_002
1342,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_024
1343,coding,suspicious_campaign,tool_planning,medium,code_route,camp_036
1344,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_053
1345,coding,normal,domain,hard,code_route,camp_070
1346,tool_use,proxy_cluster,domain,easy,tool_route,camp_092
1347,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_007
1348,policy_edge,enterprise_eval,domain,medium,safety_route,camp_024
1349,domain_expert,normal,code_generation,hard,expert_route,camp_041
1350,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_063
1351,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_075
1352,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_092
1353,computer_use,normal,multi_step,easy,computer_route,camp_012
1354,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_034
1355,coding,suspicious_campaign,tool_planning,medium,code_route,camp_046
1356,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_063
1357,coding,normal,domain,hard,code_route,camp_080
1358,tool_use,proxy_cluster,domain,easy,tool_route,camp_005
1359,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_017
1360,policy_edge,enterprise_eval,domain,medium,safety_route,camp_034
1361,domain_expert,normal,code_generation,hard,expert_route,camp_051
1362,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_073
1363,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_085
1364,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_005
1365,computer_use,normal,multi_step,easy,computer_route,camp_022
1366,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_044
1367,coding,suspicious_campaign,tool_planning,medium,code_route,camp_056
1368,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_073
1369,coding,normal,domain,hard,code_route,camp_090
1370,tool_use,proxy_cluster,domain,easy,tool_route,camp_015
1371,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_027
1372,policy_edge,enterprise_eval,domain,medium,safety_route,camp_044
1373,domain_expert,normal,code_generation,hard,expert_route,camp_061
1374,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_083
1375,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_095
1376,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_015
1377,computer_use,normal,multi_step,easy,computer_route,camp_032
1378,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_054
1379,coding,suspicious_campaign,tool_planning,medium,code_route,camp_066
1380,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_083
1381,coding,normal,domain,hard,code_route,camp_003
1382,tool_use,proxy_cluster,domain,easy,tool_route,camp_025
1383,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_037
1384,policy_edge,enterprise_eval,domain,medium,safety_route,camp_054
1385,domain_expert,normal,code_generation,hard,expert_route,camp_071
1386,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_093
1387,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_008
1388,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_025
1389,computer_use,normal,multi_step,easy,computer_route,camp_042
1390,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_064
1391,coding,suspicious_campaign,tool_planning,medium,code_route,camp_076
1392,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_093
1393,coding,normal,domain,hard,code_route,camp_013
1394,tool_use,proxy_cluster,domain,easy,tool_route,camp_035
1395,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_047
1396,policy_edge,enterprise_eval,domain,medium,safety_route,camp_064
1397,domain_expert,normal,code_generation,hard,expert_route,camp_081
1398,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_006
1399,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_018
1400,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_035
1401,computer_use,normal,multi_step,easy,computer_route,camp_052
1402,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_074
1403,coding,suspicious_campaign,tool_planning,medium,code_route,camp_086
1404,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_006
1405,coding,normal,domain,hard,code_route,camp_023
1406,tool_use,proxy_cluster,domain,easy,tool_route,camp_045
1407,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_057
1408,policy_edge,enterprise_eval,domain,medium,safety_route,camp_074
1409,domain_expert,normal,code_generation,hard,expert_route,camp_091
1410,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_016
1411,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_028
1412,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_045
1413,computer_use,normal,multi_step,easy,computer_route,camp_062
1414,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_084
1415,coding,suspicious_campaign,tool_planning,medium,code_route,camp_096
1416,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_016
1417,coding,normal,domain,hard,code_route,camp_033
1418,tool_use,proxy_cluster,domain,easy,tool_route,camp_055
1419,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_067
1420,policy_edge,enterprise_eval,domain,medium,safety_route,camp_084
1421,domain_expert,normal,code_generation,hard,expert_route,camp_004
1422,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_026
1423,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_038
1424,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_055
1425,computer_use,normal,multi_step,easy,computer_route,camp_072
1426,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_094
1427,coding,suspicious_campaign,tool_planning,medium,code_route,camp_009
1428,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_026
1429,coding,normal,domain,hard,code_route,camp_043
1430,tool_use,proxy_cluster,domain,easy,tool_route,camp_065
1431,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_077
1432,policy_edge,enterprise_eval,domain,medium,safety_route,camp_094
1433,domain_expert,normal,code_generation,hard,expert_route,camp_014
1434,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_036
1435,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_048
1436,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_065
1437,computer_use,normal,multi_step,easy,computer_route,camp_082
1438,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_007
1439,coding,suspicious_campaign,tool_planning,medium,code_route,camp_019
1440,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_036
1441,coding,normal,domain,hard,code_route,camp_053
1442,tool_use,proxy_cluster,domain,easy,tool_route,camp_075
1443,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_087
1444,policy_edge,enterprise_eval,domain,medium,safety_route,camp_007
1445,domain_expert,normal,code_generation,hard,expert_route,camp_024
1446,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_046
1447,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_058
1448,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_075
1449,computer_use,normal,multi_step,easy,computer_route,camp_092
1450,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_017
1451,coding,suspicious_campaign,tool_planning,medium,code_route,camp_029
1452,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_046
1453,coding,normal,domain,hard,code_route,camp_063
1454,tool_use,proxy_cluster,domain,easy,tool_route,camp_085
1455,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_000
1456,policy_edge,enterprise_eval,domain,medium,safety_route,camp_017
1457,domain_expert,normal,code_generation,hard,expert_route,camp_034
1458,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_056
1459,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_068
1460,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_085
1461,computer_use,normal,multi_step,easy,computer_route,camp_005
1462,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_027
1463,coding,suspicious_campaign,tool_planning,medium,code_route,camp_039
1464,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_056
1465,coding,normal,domain,hard,code_route,camp_073
1466,tool_use,proxy_cluster,domain,easy,tool_route,camp_095
1467,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_010
1468,policy_edge,enterprise_eval,domain,medium,safety_route,camp_027
1469,domain_expert,normal,code_generation,hard,expert_route,camp_044
1470,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_066
1471,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_078
1472,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_095
1473,computer_use,normal,multi_step,easy,computer_route,camp_015
1474,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_037
1475,coding,suspicious_campaign,tool_planning,medium,code_route,camp_049
1476,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_066
1477,coding,normal,domain,hard,code_route,camp_083
1478,tool_use,proxy_cluster,domain,easy,tool_route,camp_008
1479,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_020
1480,policy_edge,enterprise_eval,domain,medium,safety_route,camp_037
1481,domain_expert,normal,code_generation,hard,expert_route,camp_054
1482,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_076
1483,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_088
1484,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_008
1485,computer_use,normal,multi_step,easy,computer_route,camp_025
1486,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_047
1487,coding,suspicious_campaign,tool_planning,medium,code_route,camp_059
1488,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_076
1489,coding,normal,domain,hard,code_route,camp_093
1490,tool_use,proxy_cluster,domain,easy,tool_route,camp_018
1491,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_030
1492,policy_edge,enterprise_eval,domain,medium,safety_route,camp_047
1493,domain_expert,normal,code_generation,hard,expert_route,camp_064
1494,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_086
1495,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_001
1496,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_018
1497,computer_use,normal,multi_step,easy,computer_route,camp_035
1498,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_057
1499,coding,suspicious_campaign,tool_planning,medium,code_route,camp_069
1500,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_086
1501,coding,normal,domain,hard,code_route,camp_006
1502,tool_use,proxy_cluster,domain,easy,tool_route,camp_028
1503,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_040
1504,policy_edge,enterprise_eval,domain,medium,safety_route,camp_057
1505,domain_expert,normal,code_generation,hard,expert_route,camp_074
1506,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_096
1507,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_011
1508,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_028
1509,computer_use,normal,multi_step,easy,computer_route,camp_045
1510,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_067
1511,coding,suspicious_campaign,tool_planning,medium,code_route,camp_079
1512,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_096
1513,coding,normal,domain,hard,code_route,camp_016
1514,tool_use,proxy_cluster,domain,easy,tool_route,camp_038
1515,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_050
1516,policy_edge,enterprise_eval,domain,medium,safety_route,camp_067
1517,domain_expert,normal,code_generation,hard,expert_route,camp_084
1518,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_009
1519,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_021
1520,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_038
1521,computer_use,normal,multi_step,easy,computer_route,camp_055
1522,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_077
1523,coding,suspicious_campaign,tool_planning,medium,code_route,camp_089
1524,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_009
1525,coding,normal,domain,hard,code_route,camp_026
1526,tool_use,proxy_cluster,domain,easy,tool_route,camp_048
1527,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_060
1528,policy_edge,enterprise_eval,domain,medium,safety_route,camp_077
1529,domain_expert,normal,code_generation,hard,expert_route,camp_094
1530,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_019
1531,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_031
1532,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_048
1533,computer_use,normal,multi_step,easy,computer_route,camp_065
